Brand,Title,Price,Product Link
Lenovo Smartchoice,"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","₹65,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjEzMTA1ODQ0MzM2MjY6MTc1MzYxODMxNTpzcF9idGY6MzAwNTQ5NTgwNTA1NjMyOjowOjo&url=%2FLenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN%2Fdp%2FB0F2162VGQ%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.iPCWIroxYjKxBxP18B97hLOdXO0DXuIaQPzaAAGePNzztc0pSZikNr2JynYOKNrJ47VGh_G7xHH7C7UxJdgHil1q6k8_-IxT-5rx6alzYB503MEE3SEiKRtH-ahkocb-kcwc8aXp5jfS9hySTRqOz7y26gYEjPmjrH0c97A5WEUvOFnIHfwablh14WObAdiZRUuN822vCvaHuER0NAs_WWjfw_RjDA-TbZrtIZISnEs.6C4lwH7dQMKXVbx1hSo0xFy5lQQWcawQOTr3DHKaI_4%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618315%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=ZAZ
Lenovo IdeaPad,"Lenovo IdeaPad 1 AMD Ryzen 5 5625U 15.6 inch (38.5cm) FHD Laptop (16GB RAM/512GB SSD/Windows 11/Office Home 2024/3 Month Game Pass/Grey/1.6Kg), 82R4011CIN","₹38,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0NjEzMTA1ODQ0MzM2MjY6MTc1MzYxODMxNTpzcF9idGY6MzAwNTY4NzYwOTQ2NTMyOjowOjo&url=%2FLenovo-IdeaPad-38-5cm-Windows-82R4011CIN%2Fdp%2FB0F8MX6QK1%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.iPCWIroxYjKxBxP18B97hLOdXO0DXuIaQPzaAAGePNzztc0pSZikNr2JynYOKNrJ47VGh_G7xHH7C7UxJdgHil1q6k8_-IxT-5rx6alzYB503MEE3SEiKRtH-ahkocb-kcwc8aXp5jfS9hySTRqOz7y26gYEjPmjrH0c97A5WEUvOFnIHfwablh14WObAdiZRUuN822vCvaHuER0NAs_WWjfw_RjDA-TbZrtIZISnEs.6C4lwH7dQMKXVbx1hSo0xFy5lQQWcawQOTr3DHKaI_4%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618315%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=ZAZ
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3, Intel Core i5-12450H, 12th Gen, 16GB RAM, 512GB SSD, FHD, 14""/35.5cm, Windows 11, MS Office Home 2024, Grey, 1.37Kg, 83EQ0072IN, 3 mon. Game Pass Laptop","₹47,390",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTcwNzkzMTAwODU1MTM3OjE3NTM2MTgzMTk6c3BfYXRmX25leHQ6MzAwNDQ5NDQyODQyMTMyOjowOjo&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83EQ0072IN%2Fdp%2FB0DP7BZ8FD%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618319%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ
Lenovo Thinkbook,"Lenovo Thinkbook 16 G6 AMD Ryzen 5 16"" Wuxga IPS Antiglare 300 NITS Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/Fingerprint/Office 2021/Arctic Grey/1 Year Onsite/1.7 Kg), 21KKA07RIN","₹47,390",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTcwNzkzMTAwODU1MTM3OjE3NTM2MTgzMTk6c3BfYXRmX25leHQ6MzAwNjExODQ2NDM0NTMyOjowOjo&url=%2FLenovo-Thinkbook-16-G6-21Kka07Rin%2Fdp%2FB0CZ7DNGZH%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618319%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&sp_cr=ZAZ
Dell Inspiron,"Dell Inspiron 3530 Thin & Light Laptop, 13th Gen Intel Core i3-1305U/8GB/512GB SSD/15.6"" (39.62cm) 120Hz Refresh Rate on a FHD IPS Display/Windows 11 + MSO'21+McAfee 15 Month/Carbon Black/1.62kg","₹36,990",https://www.amazon.in/Dell-Inspiron-3530-i3-1305U-Comfortview/dp/B0C4ZM63RP/ref=sr_1_19?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-19
ASUS Vivobook,"ASUS Vivobook 15, Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB RAM/512GB SSD/Win11/MS Office/Backlit Keyboard/Silver/1.7 kg), X1504VA-NJ320WS","₹34,790",https://www.amazon.in/ASUS-Vivobook-i3-1315U-Integrated-X1504VA-NJ320WS/dp/B0CYTD8DVF/ref=sr_1_20?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-20
"HP 15,","HP 15, 13th Gen Intel Core i3-1315U (12GB DDR4, 512GB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365 Basic(1yr)* Office24, Silver, 1.59kg, fd0573TU, FHD Camera w/Shutter Laptop","₹38,490",https://www.amazon.in/HP-i3-1315U-Anti-Glare-Micro-Edge-fd0573TU/dp/B0F4R3GFMQ/ref=sr_1_21?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-21
Lenovo Smartchoice,"Lenovo Smartchoice Ideapad Slim 3 13Th Gen Intel Core I7-13620H 15.3 Inch(38.8Cm) WUXGA IPS Laptop(16GB RAM/512GB SSD/Windows 11/Office Home 2024/Backlit Keyboard/1Yr ADP Free/Grey/1.6Kg),83K100CJIN","₹65,990",https://www.amazon.in/Lenovo-Smartchoice-I7-13620H-Keyboard-83K100CJIN/dp/B0F2162VGQ/ref=sr_1_22?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-22
Lenovo V15,"Lenovo V15 Intel Core i7 12th Gen 15.6"" (39.62 cm) 16GB RAM/512GB SSD/Windows 11 Home/FHD (1920x1080) Antiglare 250 Nits Thin and Light Laptop/Iron Grey/1Y Onsite Warranty /1.7 kg, 82TTA08AIN","₹44,990",https://www.amazon.in/Lenovo-1920x1080-Antiglare-Windows-82TTA08AIN/dp/B0CJTRM3QW/ref=sr_1_23?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-23
Acer[SmartChoice Aspire,"Acer[SmartChoice Aspire Lite 12thGen Intel Core i5-12450H Premium Laptop(Win11Home/16GB RAM/512GB SSD/IntelUHD Graphics/MSO)AL15-52H, 39.62cm(15.6"") FHD IPS Display,Backlit Keyboard,Pure Silver, 1.7KG","₹46,990",https://www.amazon.in/Acer-i5-12450H-Windows11Home-AL15-52H-Keyboard/dp/B0DDL495SX/ref=sr_1_24?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-24
"HP 15,","HP 15, 13th Gen Intel Core i7-1355U (16GB DDR4, 512GB SSD) FHD, Anti-Glare, 15.6’’/39.6cm, Win11, M365(1yr)* Office 24, Silver, 1.59kg, Iris Xe, FHD Camera w/Shutter, Backlit Laptop fd0468tu/fd0515tu","₹65,990",https://www.amazon.in/HP-i7-1355U-Anti-Glare-fd0468tu-fd0515tu/dp/B0DTTS34NW/ref=sr_1_25?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-25
Dell Inspiron,"Dell Inspiron 3530, Intel Core i5-1334U, 13th Gen, 16GB RAM, 1TB SSD, FHD, 15.6""/39.62cm, Windows 11, MS Office 24, Silver, 1.62KG, Backlit Keyboard, McAfee 15 Month, Thin & Light Laptop","₹57,810",https://www.amazon.in/Dell-Inspiron-3530-i5-1334U-Keyboard/dp/B0DSFQZTVW/ref=sr_1_26?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-26
Lenovo Smartchoice,"Lenovo Smartchoice Yoga Slim 7 Intel Core Ultra 5 125H Built-in AI 14""(35.5cm) WUXGA-OLED 400Nits Laptop (16GB/512GB SSD/60Hz/100% DCI-P3/Win11/MSO 21/1Yr ADP Free/Alexa/Grey/1.39Kg), 83CV003MIN","₹78,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTcwNzkzMTAwODU1MTM3OjE3NTM2MTgzMTk6c3BfbXRmOjMwMDQyNzEyOTUyMDEzMjo6MDo6&url=%2FLenovo-Built-WUXGA-OLED-400Nits-83CV003MIN%2Fdp%2FB0D9VLF328%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618319%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ
Lenovo IdeaPad,"Lenovo IdeaPad Slim 3 12th Gen Intel® Core™ i5-12450H 15.6 inch (39.6cm) FHD Laptop (16GB/512GB SSD/Windows 11/Office 2024/Alexa Built-in/1Yr ADP Free/3 Month Game Pass/Arctic Grey/1.62Kg), 83ER00KPIN","₹49,775",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTcwNzkzMTAwODU1MTM3OjE3NTM2MTgzMTk6c3BfbXRmOjMwMDQ3MjU3OTA1NTUzMjo6MDo6&url=%2FLenovo-IdeaPad-i5-12450H-Windows-83ER00KPIN%2Fdp%2FB0DR96PF63%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618319%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&sp_cr=ZAZ
Lenovo V15,"Lenovo V15 AMD Ryzen 7 7730U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (16GB/512GB SSD/Windows 11/Iron Grey/1.65 Kg) Grey","₹42,990",https://www.amazon.in/Lenovo-Ryzen-39-62cm-Antiglare-Laptop/dp/B0D39BVJ7Y/ref=sr_1_29?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-29
ASUS Vivobook,"ASUS Vivobook 15,13th Gen,Intel Core i5-13420H(Intel UHD iGPU/16GB RAM/512GB SSD/FHD/15.6""/60Hz/Backlit Keyboard/Windows 11/M365 Basic (1Year)*/Office Home 2024/Cool Silver/1.70 kg) X1502VA-BQ835WS","₹52,990",https://www.amazon.in/ASUS-Vivobook-i5-13420H-Keyboard-X1502VA-BQ835WS/dp/B0DTYHD5D1/ref=sr_1_30?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-30
"HP 15,","HP 15, 13th Gen Intel Core i5-1334U Laptop (16GB DDR4,512GB SSD) Anti-Glare, Micro-edge,15.6''/39.6cm, FHD, Win11,M365,Office24, Silver,1.59kg, Iris Xe Graphics, FHD Camera w/privacy shutter, fd0577TU","₹55,990",https://www.amazon.in/HP-i5-1334U-Anti-Glare-Micro-edge-fd0577TU/dp/B0F4R6H3NB/ref=sr_1_31?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-31
Dell Inspiron,"Dell Inspiron 3535, AMD Ryzen 5-7530U, 16 GB RAM, 512 GB SSD, FHD IPS 15.6""/39.62 cm, 120Hz, Windows 11, MS Office 2024, Platinum Silver, 1.67 kg, Thin & Light Laptop","₹42,650",https://www.amazon.in/Dell-Inspiron-5-7530U-Windows-Platinum/dp/B0DSFRQTGB/ref=sr_1_32?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-32
"HP 15,","HP 15, 13th Gen Intel Core i5-1334U (16GB DDR4, 1TB SSD) FHD, Anti-Glare, Micro-Edge, 15.6''/39.6cm, Win11, M365(1yr)* Office24, Silver, 1.59kg, FD0552TU, Iris Xe, FHD Camera w/Shutter, Backlit Laptop","₹58,990",https://www.amazon.in/HP-i5-1334U-Anti-Glare-Micro-Edge-FD0552TU/dp/B0F671GG5M/ref=sr_1_33?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-33
ASUS Vivobook,"ASUS Vivobook 15,13th Gen,Intel Core i5-1335U,Thin & Light (Intel Iris Xᵉ iGPU/16GB RAM/512GB SSD/FHD/15.6""/60Hz/Backlit Keyboard/42WHrs/Windows 11/Office 2021/Cool Silver/1.70 kg) X1504VA-NJ540WS","₹48,990",https://www.amazon.in/ASUS-Vivobook-i5-1335U-15-6-inch-X1504VA-NJ540WS/dp/B0D4TGZG1H/ref=sr_1_34?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-34
"HP 15s,","HP 15s, AMD Ryzen 5 5500U (8GB DDR4, 512GB SSD) FHD, Anti-Glare, 15.6''/39.6 cm, Win 11, Office 21, Silver, 1.69 kg, eq2144AU, AMD Radeon Graphics, HD Camera, Dual Speakers Laptop","₹35,951",https://www.amazon.in/HP-Anti-Glare-15-6-inch-Graphics-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_35?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-35
"Acer ALG,","Acer ALG, Intel Core i5 13th Gen - 13420H, NVIDIA GeForce RTX 3050-6GB, 16GB RAM, 512GB SSD, FHD 15.6""/39.62cm, 144Hz, Windows 11 Home, Steel Gray, 1.99kg, AL15G-53 Gaming Laptop","₹64,999",https://www.amazon.in/Acer-ALG-Intel-Core-13th/dp/B0DXVGVNKN/ref=sr_1_36?dib=eyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8&dib_tag=se&keywords=laptop+under+50k&qid=1753618319&sr=8-36
"Primebook 4G,","Primebook 4G, 2025(New, WiFi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C, USB, HDMI, MicroSD) (4GB/64GB eMMC Storage, Black)","₹16,490",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1OTcwNzkzMTAwODU1MTM3OjE3NTM2MTgzMTk6c3BfYnRmOjMwMDIxMzY3MzA2MzIzMjo6MDo6&url=%2FPrimebook-Android-Based-MediaTek-MT8788%2Fdp%2FB0D1Y3MVGL%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.6MQPn41oxZ2E-3twcVGo5FBjbigpUFMVxO1ydMKBPaZWdARjunzJ-q7tOE1ceLCY9iQj7vME54lz1KXfAU9MEi4MmfYxj3d9roKcOMmQXm5sHqX0Kn71CH5ONXr7HBnfW8umiqgrtmh0IPZO5MZMHLw4yUNfFaDxYs8nddb03meiVBB6tA1SDgZrgAkl2U8jXvTich8lXbUchE5lm3Yw9cR0K-dTa26HovBUskK6_hY.bSdHHbBTA1haNKbqmdR3Cu21joxv0Y8vBk-MU-EAWL8%26dib_tag%3Dse%26keywords%3Dlaptop%2Bunder%2B50k%26qid%3D1753618319%26sr%3D8-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&sp_cr=ZAZ
